original_index,image_url,method,augmented_text,category_2,category_3,selling_price
802,https://rukminim1.flixcart.com/image/612/612/kltryq80/trimmer/n/8/f/0-25-4-mm-stainless-steel-009-best-selling-electric-and-easy-to-original-imagyv82k5uucxp9.jpeg?q=70,highlights_fusion,Painless 009 best selling electric Stainless Steel Trimming Range: 0.25 - 4 mm 45 min battery run time 2 length settings Gender: Men & Women For Beard & Moustache,Personal Care Appliances,Trimmers ,799.0
802,https://rukminim1.flixcart.com/image/612/612/kltryq80/trimmer/n/8/f/0-25-4-mm-stainless-steel-009-best-selling-electric-and-easy-to-original-imagyv82k5uucxp9.jpeg?q=70,category_prefix,Personal Care Appliances > Trimmers: Painless 009 best selling electric and easy to use hair remover Trimmer 45 min Runtime 2 Length Settings,Personal Care Appliances,Trimmers ,799.0
802,https://rukminim1.flixcart.com/image/612/612/kltryq80/trimmer/n/8/f/0-25-4-mm-stainless-steel-009-best-selling-electric-and-easy-to-original-imagyv82k5uucxp9.jpeg?q=70,keyword_drop,Painless electric remover Trimmer 45 Runtime 2 Length Settings,Personal Care Appliances,Trimmers ,799.0
803,https://rukminim1.flixcart.com/image/612/612/xif0q/frame/3/b/n/52-na-am036c852-admyra-original-imaggx4kbjxkdx8b.jpeg?q=70,description_snippet,Admyra Full Rim Rectangle Frame For Men,Accessories,Frames ,1486.0
803,https://rukminim1.flixcart.com/image/612/612/xif0q/frame/3/b/n/52-na-am036c852-admyra-original-imaggx4kbjxkdx8b.jpeg?q=70,price_context,mid-range Admyra Full Rim Rectangle Frame Men under ₹1486,Accessories,Frames ,1486.0
803,https://rukminim1.flixcart.com/image/612/612/xif0q/frame/3/b/n/52-na-am036c852-admyra-original-imaggx4kbjxkdx8b.jpeg?q=70,category_prefix,Accessories > Frames: Admyra Full Rim Rectangle Frame For Men,Accessories,Frames ,1486.0
803,https://rukminim1.flixcart.com/image/612/612/xif0q/frame/3/b/n/52-na-am036c852-admyra-original-imaggx4kbjxkdx8b.jpeg?q=70,keyword_drop,Admyra Full Rim Rectangle Frame Men,Accessories,Frames ,1486.0
804,https://rukminim1.flixcart.com/image/312/312/ks99aq80/computer/y/z/7/na-gaming-laptop-lenovo-original-imag5ve3jvhgvsnx.jpeg?q=70,description_snippet,"Lenovo IdeaPad Gaming 3 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050) IdeaPad Gaming 3 15IHU6D2 Gaming Laptop (15.6 inch, Shadow Black, 2.25 kg, With MS Office)",Laptops,Gaming Laptops,64990.0
804,https://rukminim1.flixcart.com/image/312/312/ks99aq80/computer/y/z/7/na-gaming-laptop-lenovo-original-imag5ve3jvhgvsnx.jpeg?q=70,price_context,premium Lenovo IdeaPad Gaming Core 11th Gen under ₹64990,Laptops,Gaming Laptops,64990.0
804,https://rukminim1.flixcart.com/image/312/312/ks99aq80/computer/y/z/7/na-gaming-laptop-lenovo-original-imag5ve3jvhgvsnx.jpeg?q=70,highlights_fusion,Lenovo IdeaPad Gaming Core 11th 15.6 inch Full HD IPS 250nits Anti-glare 120Hz 45% NTSC DC dimmer Light Laptop without Optical Disk Drive Preloaded with MS Office,Laptops,Gaming Laptops,64990.0
804,https://rukminim1.flixcart.com/image/312/312/ks99aq80/computer/y/z/7/na-gaming-laptop-lenovo-original-imag5ve3jvhgvsnx.jpeg?q=70,category_prefix,"Laptops > Gaming Laptops: Lenovo IdeaPad Gaming 3 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050) IdeaPad Gaming 3 15IHU6D2 Gaming Laptop (15.6 inch, Shadow Black, 2.25 kg, With MS Office)",Laptops,Gaming Laptops,64990.0
804,https://rukminim1.flixcart.com/image/312/312/ks99aq80/computer/y/z/7/na-gaming-laptop-lenovo-original-imag5ve3jvhgvsnx.jpeg?q=70,keyword_drop,"Lenovo IdeaPad Gaming 3 Core i5 11th Gen - (8 GB SSD/Windows Home/4 GB Graphics/NVIDIA 3050) IdeaPad Gaming 15IHU6D2 Gaming inch, Shadow Black, 2.25 kg, MS Office)",Laptops,Gaming Laptops,64990.0
805,https://rukminim1.flixcart.com/image/612/612/ksez24w0/mobile-holder/z/x/t/mobile-stand-holder-for-table-with-adjustable-height-update-2021-original-imag5zwzgfpzfh7g.jpeg?q=70,description_snippet,This product is a Premium Quality Mobile Holder for your Office Desks. The antiskid silicon pads on the body prevent accidental slips and protection from,Mobile Accessories,Mobile Holders,223.0
805,https://rukminim1.flixcart.com/image/612/612/ksez24w0/mobile-holder/z/x/t/mobile-stand-holder-for-table-with-adjustable-height-update-2021-original-imag5zwzgfpzfh7g.jpeg?q=70,price_context,affordable Casewilla Mobile Stand Holder Table Adjustable under ₹223,Mobile Accessories,Mobile Holders,223.0
805,https://rukminim1.flixcart.com/image/612/612/ksez24w0/mobile-holder/z/x/t/mobile-stand-holder-for-table-with-adjustable-height-update-2021-original-imag5zwzgfpzfh7g.jpeg?q=70,highlights_fusion,Casewilla Mobile Stand Holder Table Mobile stand Adjustable,Mobile Accessories,Mobile Holders,223.0
805,https://rukminim1.flixcart.com/image/612/612/ksez24w0/mobile-holder/z/x/t/mobile-stand-holder-for-table-with-adjustable-height-update-2021-original-imag5zwzgfpzfh7g.jpeg?q=70,category_prefix,Mobile Accessories > Mobile Holders: Casewilla Mobile Stand Holder for Table with Adjustable Height Update 2021 360 Degree Rotation Mobile Holder for Table and Bed Compatible with All Smartphones Mobile Holder Mobile Holder,Mobile Accessories,Mobile Holders,223.0
805,https://rukminim1.flixcart.com/image/612/612/ksez24w0/mobile-holder/z/x/t/mobile-stand-holder-for-table-with-adjustable-height-update-2021-original-imag5zwzgfpzfh7g.jpeg?q=70,keyword_drop,Casewilla Mobile Stand Holder Table Adjustable Height Rotation Mobile Holder Bed Compatible All Mobile Holder Mobile Holder,Mobile Accessories,Mobile Holders,223.0
805,https://rukminim1.flixcart.com/image/612/612/ksez24w0/mobile-holder/z/x/t/mobile-stand-holder-for-table-with-adjustable-height-update-2021-original-imag5zwzgfpzfh7g.jpeg?q=70,title_clean,Casewilla Mobile Stand Holder for Table with Adjustable Height Update 2021 360 Degree Rotation Mobile Holder for Table and Bed Compatible with All Smartphones Mobile Holder Mobile Holder,Mobile Accessories,Mobile Holders,223.0
806,https://rukminim1.flixcart.com/image/612/612/kxz0pe80/memory-card/microsdxc/i/o/q/mb-mc64ka-in-samsung-original-imagab3xh8bax3gm.jpeg?q=70,description_snippet,SAMSUNG Evo Plus 64 GB MicroSDXC Class 10 130 MB/s Memory Card,Mobile Accessories,Memory Cards,549.0
806,https://rukminim1.flixcart.com/image/612/612/kxz0pe80/memory-card/microsdxc/i/o/q/mb-mc64ka-in-samsung-original-imagab3xh8bax3gm.jpeg?q=70,price_context,mid-range SAMSUNG Evo Plus MicroSDXC Class 130 under ₹549,Mobile Accessories,Memory Cards,549.0
806,https://rukminim1.flixcart.com/image/612/612/kxz0pe80/memory-card/microsdxc/i/o/q/mb-mc64ka-in-samsung-original-imagab3xh8bax3gm.jpeg?q=70,highlights_fusion,SAMSUNG Evo Plus MicroSDXC Class For Camera Computer Gaming Console Mobile 64 GB MicroSDXC Class 10 Read Speed: 130 MB/s,Mobile Accessories,Memory Cards,549.0
806,https://rukminim1.flixcart.com/image/612/612/kxz0pe80/memory-card/microsdxc/i/o/q/mb-mc64ka-in-samsung-original-imagab3xh8bax3gm.jpeg?q=70,category_prefix,Mobile Accessories > Memory Cards: SAMSUNG Evo Plus 64 GB MicroSDXC Class 10 130 MB/s Memory Card,Mobile Accessories,Memory Cards,549.0
806,https://rukminim1.flixcart.com/image/612/612/kxz0pe80/memory-card/microsdxc/i/o/q/mb-mc64ka-in-samsung-original-imagab3xh8bax3gm.jpeg?q=70,keyword_drop,SAMSUNG Plus GB MicroSDXC 10 130 MB/s Memory Card,Mobile Accessories,Memory Cards,549.0
807,https://rukminim1.flixcart.com/image/612/612/xif0q/weighing-scale/g/q/q/digital-weight-machine-thick-tempered-glass-lcd-display-with-3-original-imagjfwpnhuz7kdd.jpeg?q=70,description_snippet,Healthgenie Digital Weight machine for Body weight HD-221 ( 93 Festive LCD display weighing scale) can be used as bathroom weighing scale. The High Quality,Health Care Appliances,Weighing Scale,619.0
807,https://rukminim1.flixcart.com/image/612/612/xif0q/weighing-scale/g/q/q/digital-weight-machine-thick-tempered-glass-lcd-display-with-3-original-imagjfwpnhuz7kdd.jpeg?q=70,price_context,mid-range Healthgenie Digital Weight Machine Thick Tempered under ₹619,Health Care Appliances,Weighing Scale,619.0
807,https://rukminim1.flixcart.com/image/612/612/xif0q/weighing-scale/g/q/q/digital-weight-machine-thick-tempered-glass-lcd-display-with-3-original-imagjfwpnhuz7kdd.jpeg?q=70,highlights_fusion,Healthgenie Digital Weight Machine Thick LB Glass Maximum Weighing Capacity: 180 kg,Health Care Appliances,Weighing Scale,619.0
807,https://rukminim1.flixcart.com/image/612/612/xif0q/weighing-scale/g/q/q/digital-weight-machine-thick-tempered-glass-lcd-display-with-3-original-imagjfwpnhuz7kdd.jpeg?q=70,category_prefix,Health Care Appliances > Weighing Scale: Healthgenie Digital Weight Machine Thick Tempered Glass LCD Display With 3 Years Warranty Weighing Scale,Health Care Appliances,Weighing Scale,619.0
807,https://rukminim1.flixcart.com/image/612/612/xif0q/weighing-scale/g/q/q/digital-weight-machine-thick-tempered-glass-lcd-display-with-3-original-imagjfwpnhuz7kdd.jpeg?q=70,keyword_drop,Healthgenie Digital Weight Machine Thick Tempered Display 3 Years Weighing Scale,Health Care Appliances,Weighing Scale,619.0
807,https://rukminim1.flixcart.com/image/612/612/xif0q/weighing-scale/g/q/q/digital-weight-machine-thick-tempered-glass-lcd-display-with-3-original-imagjfwpnhuz7kdd.jpeg?q=70,title_clean,Healthgenie Digital Weight Machine Thick Tempered Glass LCD Display With 3 Years Warranty Weighing Scale,Health Care Appliances,Weighing Scale,619.0
808,https://rukminim1.flixcart.com/image/612/612/xif0q/memory-card/microsd-card/k/q/w/sdsqxav-512g-gn6mn-sandisk-original-imaggvvnevdmfgwg.jpeg?q=70,description_snippet,SanDisk Extreme 512 GB MicroSD Card Class 10 190 MB/s Memory Card,Mobile Accessories,Memory Cards,5079.0
808,https://rukminim1.flixcart.com/image/612/612/xif0q/memory-card/microsd-card/k/q/w/sdsqxav-512g-gn6mn-sandisk-original-imaggvvnevdmfgwg.jpeg?q=70,price_context,premium SanDisk Extreme 512 MicroSD Card Class under ₹5079,Mobile Accessories,Memory Cards,5079.0
808,https://rukminim1.flixcart.com/image/612/612/xif0q/memory-card/microsd-card/k/q/w/sdsqxav-512g-gn6mn-sandisk-original-imaggvvnevdmfgwg.jpeg?q=70,highlights_fusion,SanDisk Extreme 512 MicroSD Card For Camera 512 GB MicroSD Card Class 10 Read Speed: 190 MB/s,Mobile Accessories,Memory Cards,5079.0
808,https://rukminim1.flixcart.com/image/612/612/xif0q/memory-card/microsd-card/k/q/w/sdsqxav-512g-gn6mn-sandisk-original-imaggvvnevdmfgwg.jpeg?q=70,category_prefix,Mobile Accessories > Memory Cards: SanDisk Extreme 512 GB MicroSD Card Class 10 190 MB/s Memory Card,Mobile Accessories,Memory Cards,5079.0
808,https://rukminim1.flixcart.com/image/612/612/xif0q/memory-card/microsd-card/k/q/w/sdsqxav-512g-gn6mn-sandisk-original-imaggvvnevdmfgwg.jpeg?q=70,keyword_drop,Extreme GB MicroSD Card MB/s Memory Card,Mobile Accessories,Memory Cards,5079.0
809,https://rukminim1.flixcart.com/image/612/612/xif0q/trimmer/8/e/k/-original-imaghr3pajtxhvkk.jpeg?q=70,description_snippet,NOVA NHT 1039/05 USB Trimmer 45 min Runtime 5 Length Settings,Personal Care Appliances,Trimmers ,449.0
809,https://rukminim1.flixcart.com/image/612/612/xif0q/trimmer/8/e/k/-original-imaghr3pajtxhvkk.jpeg?q=70,price_context,affordable NOVA NHT 1039 USB Trimmer min under ₹449,Personal Care Appliances,Trimmers ,449.0
809,https://rukminim1.flixcart.com/image/612/612/xif0q/trimmer/8/e/k/-original-imaghr3pajtxhvkk.jpeg?q=70,highlights_fusion,NOVA NHT 1039 USB Trimmer Stainless Steel Trimming Range: 0.5 - 12 mm 45 min battery run time 5 length settings Gender: Men For Beard & Moustache Body Grooming Hair Clipping,Personal Care Appliances,Trimmers ,449.0
809,https://rukminim1.flixcart.com/image/612/612/xif0q/trimmer/8/e/k/-original-imaghr3pajtxhvkk.jpeg?q=70,category_prefix,Personal Care Appliances > Trimmers: NOVA NHT 1039/05 USB Trimmer 45 min Runtime 5 Length Settings,Personal Care Appliances,Trimmers ,449.0
809,https://rukminim1.flixcart.com/image/612/612/xif0q/trimmer/8/e/k/-original-imaghr3pajtxhvkk.jpeg?q=70,keyword_drop,NOVA NHT USB Trimmer min Runtime 5 Length Settings,Personal Care Appliances,Trimmers ,449.0
810,https://rukminim1.flixcart.com/image/612/612/xif0q/data-cable/8/g/9/-original-imaggwxejpspreev.jpeg?q=70,description_snippet,"Mi USB Type C Cable 3 A 1 m 28356,USBC100T",Mobile Accessories,Mobile Cables,229.0
810,https://rukminim1.flixcart.com/image/612/612/xif0q/data-cable/8/g/9/-original-imaggwxejpspreev.jpeg?q=70,price_context,affordable USB Type Cable 28356 USBC100T under ₹229,Mobile Accessories,Mobile Cables,229.0
810,https://rukminim1.flixcart.com/image/612/612/xif0q/data-cable/8/g/9/-original-imaggwxejpspreev.jpeg?q=70,highlights_fusion,USB Type Cable 28356 USBC100T USB A-Type Type-C Cable Speed: 480 Mbps Mobile Tablet,Mobile Accessories,Mobile Cables,229.0
810,https://rukminim1.flixcart.com/image/612/612/xif0q/data-cable/8/g/9/-original-imaggwxejpspreev.jpeg?q=70,category_prefix,"Mobile Accessories > Mobile Cables: Mi USB Type C Cable 3 A 1 m 28356,USBC100T",Mobile Accessories,Mobile Cables,229.0
810,https://rukminim1.flixcart.com/image/612/612/xif0q/data-cable/8/g/9/-original-imaggwxejpspreev.jpeg?q=70,keyword_drop,Mi USB Type C Cable,Mobile Accessories,Mobile Cables,229.0
811,https://rukminim1.flixcart.com/image/612/612/kpft18w0/data-cable/micro-usb-cable/g/b/1/usb-micro-cable-v2-0-sharpdart-original-imag3zfv8h4c8qdb.jpeg?q=70,description_snippet,"PRODART Pure Copper with Excellent Quality: Modern design, smaller connector easily fits smaller spaces,Thinner and more flexible cable,Enhanced charging capability,Compact & Smooth connector head.Compatible with",Mobile Accessories,Mobile Cables,182.0
811,https://rukminim1.flixcart.com/image/612/612/kpft18w0/data-cable/micro-usb-cable/g/b/1/usb-micro-cable-v2-0-sharpdart-original-imag3zfv8h4c8qdb.jpeg?q=70,price_context,budget PRODART Micro USB Cable 15W Micro under ₹182,Mobile Accessories,Mobile Cables,182.0
811,https://rukminim1.flixcart.com/image/612/612/kpft18w0/data-cable/micro-usb-cable/g/b/1/usb-micro-cable-v2-0-sharpdart-original-imag3zfv8h4c8qdb.jpeg?q=70,highlights_fusion,PRODART Micro USB Cable 15W USB Type A Micro USB Cable Speed: 480 Mbps Mobile Computer,Mobile Accessories,Mobile Cables,182.0
811,https://rukminim1.flixcart.com/image/612/612/kpft18w0/data-cable/micro-usb-cable/g/b/1/usb-micro-cable-v2-0-sharpdart-original-imag3zfv8h4c8qdb.jpeg?q=70,category_prefix,"Mobile Accessories > Mobile Cables: PRODART Micro USB Cable 3 A 1 m 15W Micro USB Cable For Super Fast Charge (Compatible with Realme/OPPO/Vivo, Nokia/Moto/Redmi/POCO, White, One Cable)",Mobile Accessories,Mobile Cables,182.0
811,https://rukminim1.flixcart.com/image/612/612/kpft18w0/data-cable/micro-usb-cable/g/b/1/usb-micro-cable-v2-0-sharpdart-original-imag3zfv8h4c8qdb.jpeg?q=70,keyword_drop,"Micro Cable Micro USB Cable Fast Charge (Compatible White, One Cable)",Mobile Accessories,Mobile Cables,182.0
811,https://rukminim1.flixcart.com/image/612/612/kpft18w0/data-cable/micro-usb-cable/g/b/1/usb-micro-cable-v2-0-sharpdart-original-imag3zfv8h4c8qdb.jpeg?q=70,title_clean,"PRODART Micro USB Cable 3 A 1 m 15W Micro USB Cable For Super Fast Charge (Compatible with Realme/OPPO/Vivo, Nokia/Moto/Redmi/POCO, White, One Cable)",Mobile Accessories,Mobile Cables,182.0
812,https://rukminim1.flixcart.com/image/612/612/xif0q/smartwatch/r/a/y/-original-imaghhwy5hw2mqzf.jpeg?q=70,description_snippet,"High-performance and reliable, the Noise ColorFit Caliber Buzz Smartwatch is an excellent addition to your watch collection. It offers easy-to-read details even when you're on",Smart Wearable Tech,Smart Watches,4999.0
812,https://rukminim1.flixcart.com/image/612/612/xif0q/smartwatch/r/a/y/-original-imaghhwy5hw2mqzf.jpeg?q=70,price_context,premium Noise Caliber Buzz Advanced Calling True under ₹4999,Smart Wearable Tech,Smart Watches,4999.0
812,https://rukminim1.flixcart.com/image/612/612/xif0q/smartwatch/r/a/y/-original-imaghhwy5hw2mqzf.jpeg?q=70,highlights_fusion,Noise Caliber Buzz Advanced Calling 1.69'' TFT display with 500 nits brightness and 240*280px Noise Buzz (call from dial pad Upto 10 days,Smart Wearable Tech,Smart Watches,4999.0
812,https://rukminim1.flixcart.com/image/612/612/xif0q/smartwatch/r/a/y/-original-imaghhwy5hw2mqzf.jpeg?q=70,category_prefix,"Smart Wearable Tech > Smart Watches: Noise Caliber Buzz Advanced BT Calling(True Sync), 1.69"" display, 500 NITS Brightness Smartwatch",Smart Wearable Tech,Smart Watches,4999.0
812,https://rukminim1.flixcart.com/image/612/612/xif0q/smartwatch/r/a/y/-original-imaghhwy5hw2mqzf.jpeg?q=70,keyword_drop,"Noise Buzz BT Sync), 1.69"" 500 NITS Brightness Smartwatch",Smart Wearable Tech,Smart Watches,4999.0
812,https://rukminim1.flixcart.com/image/612/612/xif0q/smartwatch/r/a/y/-original-imaghhwy5hw2mqzf.jpeg?q=70,title_clean,"Noise Caliber Buzz Advanced BT Calling(True Sync), 1.69"" display, 500 NITS Brightness Smartwatch",Smart Wearable Tech,Smart Watches,4999.0
813,https://rukminim1.flixcart.com/image/612/612/jvv9zm80/frame/p/f/g/52-t2345b1a1-titan-original-imafgzsqnaczkkkf.jpeg?q=70,description_snippet,Titan Half Rim Rectangle Frame For Men,Accessories,Frames ,4295.0
813,https://rukminim1.flixcart.com/image/612/612/jvv9zm80/frame/p/f/g/52-t2345b1a1-titan-original-imafgzsqnaczkkkf.jpeg?q=70,price_context,premium Titan Half Rim Rectangle Frame Men under ₹4295,Accessories,Frames ,4295.0
813,https://rukminim1.flixcart.com/image/612/612/jvv9zm80/frame/p/f/g/52-t2345b1a1-titan-original-imafgzsqnaczkkkf.jpeg?q=70,category_prefix,Accessories > Frames: Titan Half Rim Rectangle Frame For Men,Accessories,Frames ,4295.0
813,https://rukminim1.flixcart.com/image/612/612/jvv9zm80/frame/p/f/g/52-t2345b1a1-titan-original-imafgzsqnaczkkkf.jpeg?q=70,keyword_drop,Titan Half Rim Frame,Accessories,Frames ,4295.0
814,https://rukminim1.flixcart.com/image/612/612/kcuug7k0/bp-monitor/9/r/a/omron-hem-7156-original-imaftvrrqgx4zj4j.jpeg?q=70,description_snippet,"Accuracy is one of the most important requirements in blood pressure monitoring. Intelli Wrap 360° accuracy, this device allows you to get accurate readings effortlessly",Health Care Appliances,Bp Monitors,2492.0
814,https://rukminim1.flixcart.com/image/612/612/kcuug7k0/bp-monitor/9/r/a/omron-hem-7156-original-imaftvrrqgx4zj4j.jpeg?q=70,price_context,premium OMRON HEM 7156 Monitor under ₹2492,Health Care Appliances,Bp Monitors,2492.0
814,https://rukminim1.flixcart.com/image/612/612/kcuug7k0/bp-monitor/9/r/a/omron-hem-7156-original-imaftvrrqgx4zj4j.jpeg?q=70,highlights_fusion,OMRON HEM 7156 Monitor Upper ArmBP Monitor Device Battery Adaptor (Not included in Sales Package) Pulse Rate Indicator,Health Care Appliances,Bp Monitors,2492.0
814,https://rukminim1.flixcart.com/image/612/612/kcuug7k0/bp-monitor/9/r/a/omron-hem-7156-original-imaftvrrqgx4zj4j.jpeg?q=70,category_prefix,Health Care Appliances > Bp Monitors: OMRON HEM 7156 Bp Monitor,Health Care Appliances,Bp Monitors,2492.0
814,https://rukminim1.flixcart.com/image/612/612/kcuug7k0/bp-monitor/9/r/a/omron-hem-7156-original-imaftvrrqgx4zj4j.jpeg?q=70,keyword_drop,OMRON HEM Monitor,Health Care Appliances,Bp Monitors,2492.0
814,https://rukminim1.flixcart.com/image/612/612/kcuug7k0/bp-monitor/9/r/a/omron-hem-7156-original-imaftvrrqgx4zj4j.jpeg?q=70,title_clean,OMRON HEM 7156 Bp Monitor,Health Care Appliances,Bp Monitors,2492.0
815,https://rukminim1.flixcart.com/image/612/612/l3ahpjk0/smartwatch/m/k/a/-original-imagegyhhxaszhn9.jpeg?q=70,description_snippet,The boAt Wave Neo is the perfect companion for your fitness transformation. Your Wave Neo is here to remove all obstructions that may come on,Smart Wearable Tech,Smart Watches,1499.0
815,https://rukminim1.flixcart.com/image/612/612/l3ahpjk0/smartwatch/m/k/a/-original-imagegyhhxaszhn9.jpeg?q=70,price_context,mid-range boAt Wave Neo inch Curved Display under ₹1499,Smart Wearable Tech,Smart Watches,1499.0
815,https://rukminim1.flixcart.com/image/612/612/l3ahpjk0/smartwatch/m/k/a/-original-imagegyhhxaszhn9.jpeg?q=70,highlights_fusion,boAt Wave Neo inch Curved 42mm(1.69 inch) HD Display 2.5D Curved Display 550 Nits Brightness 35 gms Multiple Sports Modes: Walking Running Cycling Climbing Yoga Basketball Football Badminton Skipping & Swimming 24H Heart Rate SpO2 & Stress Monitoring Sleep Tracker Music & Camera Control IP68 Dust Sweat and Splash Resistant Multiple Watch Face Call Upto 7 days,Smart Wearable Tech,Smart Watches,1499.0
815,https://rukminim1.flixcart.com/image/612/612/l3ahpjk0/smartwatch/m/k/a/-original-imagegyhhxaszhn9.jpeg?q=70,category_prefix,"Smart Wearable Tech > Smart Watches: boAt Wave Neo with 1.69 inch , 2.5D Curved Display & Multiple Sports Modes Smartwatch",Smart Wearable Tech,Smart Watches,1499.0
815,https://rukminim1.flixcart.com/image/612/612/l3ahpjk0/smartwatch/m/k/a/-original-imagegyhhxaszhn9.jpeg?q=70,keyword_drop,"Wave 1.69 inch , 2.5D & Multiple Sports Modes Smartwatch",Smart Wearable Tech,Smart Watches,1499.0
815,https://rukminim1.flixcart.com/image/612/612/l3ahpjk0/smartwatch/m/k/a/-original-imagegyhhxaszhn9.jpeg?q=70,title_clean,"boAt Wave Neo with 1.69 inch , 2.5D Curved Display & Multiple Sports Modes Smartwatch",Smart Wearable Tech,Smart Watches,1499.0
816,https://rukminim1.flixcart.com/image/612/612/l12h1u80/screen-guard/edge-to-edge-tempered-glass/6/l/d/zbb-07-desirtech-original-imagcq3qyf46mc74.jpeg?q=70,description_snippet,"Tempered Glass Straight Edge Screen Protector Guard For Your Device, Brand New And Good Quality. Excellent Defensive Performance And Super High Transparency. Special Tempered Glass,",Mobile Accessories,Screenguards,149.0
816,https://rukminim1.flixcart.com/image/612/612/l12h1u80/screen-guard/edge-to-edge-tempered-glass/6/l/d/zbb-07-desirtech-original-imagcq3qyf46mc74.jpeg?q=70,price_context,budget Desirtech Edge Edge Tempered Glass Redmi under ₹149,Mobile Accessories,Screenguards,149.0
816,https://rukminim1.flixcart.com/image/612/612/l12h1u80/screen-guard/edge-to-edge-tempered-glass/6/l/d/zbb-07-desirtech-original-imagcq3qyf46mc74.jpeg?q=70,highlights_fusion,Desirtech Edge Edge Tempered Glass Scratch Resistant Anti Glare Mobile Edge To Edge Tempered Glass,Mobile Accessories,Screenguards,149.0
816,https://rukminim1.flixcart.com/image/612/612/l12h1u80/screen-guard/edge-to-edge-tempered-glass/6/l/d/zbb-07-desirtech-original-imagcq3qyf46mc74.jpeg?q=70,category_prefix,Mobile Accessories > Screenguards: Desirtech Edge To Edge Tempered Glass for Redmi 10,Mobile Accessories,Screenguards,149.0
816,https://rukminim1.flixcart.com/image/612/612/l12h1u80/screen-guard/edge-to-edge-tempered-glass/6/l/d/zbb-07-desirtech-original-imagcq3qyf46mc74.jpeg?q=70,keyword_drop,Edge Edge Tempered Glass 10,Mobile Accessories,Screenguards,149.0
816,https://rukminim1.flixcart.com/image/612/612/l12h1u80/screen-guard/edge-to-edge-tempered-glass/6/l/d/zbb-07-desirtech-original-imagcq3qyf46mc74.jpeg?q=70,title_clean,Desirtech Edge To Edge Tempered Glass for Redmi 10,Mobile Accessories,Screenguards,149.0
817,https://rukminim1.flixcart.com/image/612/612/xif0q/mobile-holder/k/j/l/sticky-pad-1487-eyelet-no-original-imaggg3zynejkzfy.jpeg?q=70,description_snippet,This holder is designed for saving space and nothing missing anymore with applications of High-tech PU gel self-sticky material which can be used to hold,Mobile Accessories,Mobile Holders,219.0
817,https://rukminim1.flixcart.com/image/612/612/xif0q/mobile-holder/k/j/l/sticky-pad-1487-eyelet-no-original-imaggg3zynejkzfy.jpeg?q=70,price_context,affordable Eyelet 1487 2Pc Mobile Holder under ₹219,Mobile Accessories,Mobile Holders,219.0
817,https://rukminim1.flixcart.com/image/612/612/xif0q/mobile-holder/k/j/l/sticky-pad-1487-eyelet-no-original-imaggg3zynejkzfy.jpeg?q=70,highlights_fusion,Eyelet 1487 2Pc Mobile Holder Makes the Perfect Gift Space Saver Widely Used,Mobile Accessories,Mobile Holders,219.0
817,https://rukminim1.flixcart.com/image/612/612/xif0q/mobile-holder/k/j/l/sticky-pad-1487-eyelet-no-original-imaggg3zynejkzfy.jpeg?q=70,category_prefix,Mobile Accessories > Mobile Holders: Eyelet 1487_2Pc Mobile Holder,Mobile Accessories,Mobile Holders,219.0
817,https://rukminim1.flixcart.com/image/612/612/xif0q/mobile-holder/k/j/l/sticky-pad-1487-eyelet-no-original-imaggg3zynejkzfy.jpeg?q=70,keyword_drop,Eyelet 1487_2Pc Mobile Holder,Mobile Accessories,Mobile Holders,219.0
818,https://rukminim1.flixcart.com/image/612/612/kxz0pe80/memory-card/microsd-card/r/a/k/smmsdc06-004g-0619-simmtronics-original-imagabygwx5qdzma.jpeg?q=70,description_snippet,"SS tech house presents Simmtronics microSD card which delivers enhanced performance with unmatched read/write speed. It makes storing and transferring high quality images, videos and",Mobile Accessories,Memory Cards,299.0
818,https://rukminim1.flixcart.com/image/612/612/kxz0pe80/memory-card/microsd-card/r/a/k/smmsdc06-004g-0619-simmtronics-original-imagabygwx5qdzma.jpeg?q=70,price_context,affordable Simmtronics MicroSD Card Class Memory Card under ₹299,Mobile Accessories,Memory Cards,299.0
818,https://rukminim1.flixcart.com/image/612/612/kxz0pe80/memory-card/microsd-card/r/a/k/smmsdc06-004g-0619-simmtronics-original-imagabygwx5qdzma.jpeg?q=70,highlights_fusion,Simmtronics MicroSD Card Class Memory For Camera Mobile 4 GB MicroSD Card Class 10 Read Speed: 48 MB/s,Mobile Accessories,Memory Cards,299.0
818,https://rukminim1.flixcart.com/image/612/612/kxz0pe80/memory-card/microsd-card/r/a/k/smmsdc06-004g-0619-simmtronics-original-imagabygwx5qdzma.jpeg?q=70,category_prefix,Mobile Accessories > Memory Cards: Simmtronics HC 4 GB MicroSD Card Class 10 48 MB/s Memory Card,Mobile Accessories,Memory Cards,299.0
818,https://rukminim1.flixcart.com/image/612/612/kxz0pe80/memory-card/microsd-card/r/a/k/smmsdc06-004g-0619-simmtronics-original-imagabygwx5qdzma.jpeg?q=70,keyword_drop,Simmtronics HC 4 GB MicroSD Class 10 48 MB/s Card,Mobile Accessories,Memory Cards,299.0
