category_1,category_2,category_3,title,product_rating,selling_price,mrp,seller_name,seller_rating,description,highlights,image_links
Men's wear,Personal Care Appliances,Trimmers ,Ambrane AGK-11 Trimmer 60 min  Runtime 18 Length Settings  (Black),4.2,₹999,"₹2,499",RetailNet,4.8,"For making a good impression, a well-groomed look is essential regardless of the gender. The AGK- 11 Cruiser Grooming Kit from Ambrane can help you achieve the same at the comfort of your home. It is suitable for managing hair of the entire body like face, chest, abs, underarms, arms, legs, groin area and more. Its trimmer provides precision trim without causing discomfort like tugging or pulling of hairs. ","Blade Material: Stainless Steel Trimming Range: 0.5 - 10 mm 60 min battery run time 18 length settings Gender: Men For Nose, Ear & Eyebrow, Body Grooming, Beard & Moustache",https://rukminim1.flixcart.com/image/612/612/k1l1ea80/trimmer/s/s/q/agk-11-ambrane-original-imafh4cmrg3janhh.jpeg?q=70
Men's wear,Personal Care Appliances,Trimmers ,Syska HT200U Trimmer 40 min  Runtime 5 Length Settings  (Black),4.2,₹649,₹829,TreasureEVERretailer,4.9,Blade Material: Stainless Steel Trimming Range: 0.5 - 7 mm 40 min battery run time 5 length settings Gender: Men For Beard & Moustache,Blade Material: Stainless Steel Trimming Range: 0.5 - 7 mm 40 min battery run time 5 length settings Gender: Men For Beard & Moustache,https://rukminim1.flixcart.com/image/612/612/xif0q/trimmer/n/b/g/-original-imaggkrrhqspmzyx.jpeg?q=70
Men's wear,Personal Care Appliances,Trimmers ,NOVA NHT 1052 USB Trimmer 90 min  Runtime 40 Length Settings  (Black),4.1,₹799,"₹1,995",Amazestore,4.9,"Now achieve a neat and trim look at home with this nova trimmer. While its 0.5 mm precision blades give you the ideal look, its ergonomic design and 90 mins run time helps you hold it comfortably while trimming uninteruptly . Also, it comes with Dual Cut blades and One pass even trim Technology which cuts the hair 35 % faster than any other trimmer. The 40 precision length settings gives an added advantage to choose the length of your desired choice.","Blade Material: Stainless Steel Trimming Range: 0.5 - 20 mm 90 min battery run time 40 length settings Gender: Men For Body Grooming, Beard & Moustache, Hair Clipping",https://rukminim1.flixcart.com/image/612/612/koenl3k0/trimmer/k/d/f/0-5-20-mm-stainless-steel-nht-1052-usb-corded-cordless-nova-original-imag2v6sawwdgxp4.jpeg?q=70
Men's wear,Personal Care Appliances,Trimmers ,DIZO Trimmer Kit Pro Trimmer 280 min  Runtime 40 Length Settings  (Black),3.9,"₹1,499","₹3,499",RetailNet,4.8,,Blade Material: Stainless Steel Trimming Range: 0.5 - 20 mm 280 min battery run time 40 length settings Gender: Men For Beard & Moustache,https://rukminim1.flixcart.com/image/612/612/xif0q/trimmer/8/u/h/0-5-20-mm-trimmer-kit-pro-stainless-steel-cordless-dizo-original-imagg4etjpb3ajk7.jpeg?q=70
Men's wear,Personal Care Appliances,Trimmers ,NOVA NG 1153 Digital USB Trimmer 160 Mins  Runtime 20 Length Settings  (Black),4.2,"₹1,349","₹3,299",Amazestore,4.9,"Now Sport the perfectly groomed look with all new Nova trimmer NG 1153 for men . It offers features such as Battery percentage level indicator, 160 mins long duration, super quick charger , corded and cordless use, universal voltage , skin-friendly, self-sharpening blades and hassle-free maintenance so that you can safely and hygienically trim your beard and also maintain the cleanliness of the device. It comes with multiple attachments to choose from .Comes with one touch soft switch and runs for 160 min one one charge. Whats more it also comes with USB charging fr easy charge on the go.","Blade Material: Stainless Steel Trimming Range: 0.5 - 12 mm 160 Mins battery run time 20 length settings Gender: Men For Body Grooming, Beard & Moustache, Nose, Ear & Eyebrow, Hair Clipping",https://rukminim1.flixcart.com/image/612/612/ko4ni4w0/trimmer/x/v/k/0-5-12-mm-stainless-steel-ng-1153-digital-usb-corded-cordless-original-imag2ngynbhz6p43.jpeg?q=70
Men's wear,Personal Care Appliances,Trimmers ,"NOVA NHT 1074 USB Trimmer 30 min  Runtime 4 Length Settings  (Black, Silver)",3.9,₹424,₹949,Amazestore,4.9,"Now achieve a neat and trim look at home with this nova trimmer. While its 0.5 mm precision blades give you the ideal look, its ergonomic design and 30 mins run time helps you hold it comfortably while trimming uninteruptly . This Trimmer comes with usb charger which is easy to charge the trimmer even on the go. The 3 precision length settings gives an added advantage to choose the length of your desired choice.","Blade Material: Stainless Steel Trimming Range: 3 - 16 mm 30 min battery run time 4 length settings Gender: Men For Beard & Moustache, Body Grooming",https://rukminim1.flixcart.com/image/612/612/kokdci80/trimmer/q/y/b/0-5-9-mm-stainless-steel-nht-1074-usb-cordless-nova-original-imag2znnv9yvzmtr.jpeg?q=70
Men's wear,Personal Care Appliances,Trimmers ,NOVA NHT 1076 Trimmer 30 min  Runtime 4 Length Settings  (Black),3.9,₹466,₹899,Amazestore,4.9,"Now achieve a neat and trim look at home with this nova trimmer. While its 0.5 mm precision blades give you the ideal look, its ergonomic design and 30 mins run time helps you hold it comfortably while trimming uninteruptly . The 3 precision length settings allows you to trim and moreover gives an added advantage to choose the length of your desired choice.","Blade Material: Stainless Steel Trimming Range: 0.5 - 9 mm 30 min battery run time 4 length settings Gender: Men For Beard & Moustache, Body Grooming",https://rukminim1.flixcart.com/image/612/612/koixwnk0/trimmer/l/x/w/0-5-9-mm-stainless-steel-nht-1076-cordless-nova-original-imag2yprhvjaz6nk.jpeg?q=70
Men's wear,Personal Care Appliances,Trimmers ,PHILIPS BT3102/15 Trimmer 60 min  Runtime 10 Length Settings  (Multicolor),4.2,"₹1,266","₹1,495",KIDSCROWD,4.6,"Philips BT3102 comes in Different Different Model i.e BT3201 / BT3203. Only Color is changeable which is non returnable. Both products are of same features and specification. Philips Authenticity – Both Model Number either you received is the latest model. This is Philips guaranteed to get best model to Customer. Replacement won’t accept until product machine not working.

Effortless even trim This trimmer with the innovative Lift & Trim system lifts and captures more low-lying hairs for efficient, even trimming results. This way you will easily achieve the 3-day stubble, short beard or long beard look you want.",Blade Material: Stainless Steel Trimming Range: 0.5 - 10 mm 60 min battery run time 10 length settings Gender: Men For Beard & Moustache,https://rukminim1.flixcart.com/image/612/612/kesv0y80-0/trimmer/w/2/d/0-5-10-mm-stainless-steel-bt3102-15-cordless-philips-original-imafveggnmygkbhn.jpeg?q=70
Men's wear,Personal Care Appliances,Trimmers ,NOVA NHT 1041 USB Trimmer 60 min  Runtime 5 Length Settings  (Black),4.0,₹509,₹899,Amazestore,4.9,,"Blade Material: Stainless Steel Trimming Range: 0.5 - 12 mm 60 min battery run time 5 length settings Gender: Men For Beard & Moustache, Body Grooming, Hair Clipping",https://rukminim1.flixcart.com/image/612/612/xif0q/trimmer/j/d/n/0-5-12-mm-nht-1041-usb-stainless-steel-cordless-nova-original-imaggksunehvqzjy.jpeg?q=70
Men's wear,Personal Care Appliances,Trimmers ,,,,,,,,,https://rukminim1.flixcart.com/image/612/612/kr6oeq80/trimmer/g/h/y/0-5-15-mm-ng-1145-stainless-steel-cordless-nova-original-imag5yzwu7pcsgep.jpeg?q=70
Men's wear,Personal Care Appliances,Trimmers ,Misuhrobir Hair Removal Machine Fully Waterproof Trimmer 90 min  Runtime 5 Length Settings  (Gold),4.0,₹474,₹499,LifeFriends,4.2,"Men's professional hair clippers are retro-looking, powerful, portable, and easy to hold. They are the best choice for men's hair clippers. At the same time, the zero-gap trimmer is an ideal holiday gift for a father, son, boyfriend, and loved ones.",Blade Material: Stainless Steel Trimming Range: 0.25 - 4 mm 90 min battery run time 5 length settings Gender: Men For Beard & Moustache,https://rukminim1.flixcart.com/image/612/612/xif0q/trimmer/y/1/9/0-25-4-mm-hair-removal-machine-stainless-steel-cordless-original-imaghexf45gggyzg.jpeg?q=70
Men's wear,Personal Care Appliances,Trimmers ,Misuhrobir Trimmer For Men | Hair Trimmer For Men | Golden Trimmer Fully Waterproof Trimmer 180 min  Runtime 4 Length Settings  (Gold),4.0,₹485,"₹1,199",PHINORIA,4.4,"This hair clipper is equipped with a titanium metal cutting head, which can maintain sharpness and will not get stuck during hair cutting. The curved edge design of the cutting head can prevent skin damage during hair cutting. The metal cutting head can be removed separately to wash and clean easily. The accessory comes with 4 different lengths of guide combs (1.5/2/3/4mm), you can adjust the trimming distance easily by attaching different guide combs at any time. It's built-in a 1200 mAh lithium battery, supports universal USB charging, and can be used for 120 minutes after fully charged, providing you with a perfect haircut experience. The whole body design is light and handy, and the one-button switch button is suitable for you to travel or use at home. Metal body shell with anti-skid and cordless design, no need to worry about the problem of power cord winding when cutting hair at various angles.","Blade Material: Stainless Steel Trimming Range: 0.25 - 4 mm 180 min battery run time 4 length settings Gender: Men For Beard & Moustache, Hair Clipping",https://rukminim1.flixcart.com/image/612/612/xif0q/trimmer/d/e/y/0-25-4-mm-trimmer-for-men-hair-trimmer-for-men-golden-trimmer-original-imagheuzbcdekw2f.jpeg?q=70
Men's wear,Personal Care Appliances,Trimmers ,VGR V-937 Professional Hair Trimmer with LED Display Trimmer 500 min  Runtime 4 Length Settings  (Black),4.2,₹940,"₹2,100",LEPL,4.9,"Precision Blade: The fine-cutting teeth allow for extremely close cutting
Guide Comb: 3 attachment guards for superior comfort and cut quality.
USB Charging: USB Type-C cable provide you to charge wherever you need.
LED Display: Display shows working status, charging status and Oil Status.
On/off switch: Easy to operate, convenient and practical","Blade Material: Stainless Steel Trimming Range: 0.5 - 4 mm 500 min battery run time 4 length settings Gender: Men For Beard & Moustache, Hair Clipping",https://rukminim1.flixcart.com/image/612/612/l47cu4w0/trimmer/7/k/z/0-5-4-mm-v-937-professional-hair-trimmer-with-led-display-original-imagf5r69ttxke26.jpeg?q=70
Men's wear,Personal Care Appliances,Trimmers ,HAVELLS bt5113c Trimmer 120 min  Runtime 9 Length Settings  (Green),4.1,₹749,"₹1,995",RetailNet,4.8,The Havells Rechargeable Beard Trimmer gives you 25 trims after 120 minutes of full charge. Now get 9 unique styles with this trimmer using length settings starting from 0.5 mm to 13 mm. The stylish trimmer with unique design features can be your perfect styling partner. The Stainless Steel blades ensure smooth trimming without any cuts and burns.,Blade Material: Stainless Steel Trimming Range: 0.5 - 15 mm 120 min battery run time 9 length settings Gender: Men For Beard & Moustache 0.5 MM to 13 MM,https://rukminim1.flixcart.com/image/612/612/kd4uj680/trimmer/p/f/m/0-5-15-mm-stainless-steel-bt5113-corded-cordless-havells-original-imafu3qdnj9pyakk.jpeg?q=70
Men's wear,Personal Care Appliances,Trimmers ,Flipkart SmartBuy MultiTrim Runtime: 60 min Multi Purpose Trimmer for Men  (Blue),4.2,₹649,"₹1,499",RetailNet,4.8,,Blade Material: Stainless Steel Trimming Range: 0.25 - 9 mm 60 min battery run time 4 length settings Gender: Men For Beard & Moustache,https://rukminim1.flixcart.com/image/612/612/kgtqhe80-0/trimmer/w/h/z/0-25-9-mm-pr-1900-stainless-steel-cordless-flipkart-smartbuy-original-imafwzby8fnedmcv.jpeg?q=70
Men's wear,Personal Care Appliances,Trimmers ,Mi XXQ02HM Trimmer 60 min  Runtime 20 Length Settings  (Black),4.3,"₹1,099","₹1,199",RetailNet,4.8,"Achieve a neat and trim look at home with this Mi trimmer. While its 0.5 mm precision blades give you the ideal look, its ergonomic design helps you hold it comfortably while trimming. Also, it comes with high-quality blades that will stand the test of time.",Blade Material: Stainless Steel Trimming Range: 0.5 - 10 mm 60 min battery run time 20 length settings Gender: Men For Beard & Moustache,https://rukminim1.flixcart.com/image/612/612/kdnf98w0-0/trimmer/s/y/e/0-5-10-mm-stainless-steel-xxq02hm-cordless-mi-original-imafug358t8cxzzk.jpeg?q=70
Men's wear,Personal Care Appliances,Trimmers ,NOVA SuperGroom NG 1149 USB Trimmer 45 min  Runtime 14 Length Settings  (Black),4.0,₹921,"₹1,795",Amazestore,4.9,"Now Sport the perfectly Groomed look with all new Nova Super Groom NG 1149 trimmer for men . It offers features such as skin-friendly, self-sharpening blades and hassle-free maintenance so that you can safely and hygienically trim your beard and also maintain the cleanliness of the device. It comes with 8 Accessories to choose from .Comes with one touch soft switch and runs for 45 mins one one charge.","Blade Material: Stainless Steel Trimming Range: 1 - 16mm 45 min battery run time 14 length settings Gender: Men For Body Grooming, Beard & Moustache, Nose, Ear & Eyebrow, Hair Clipping",https://rukminim1.flixcart.com/image/612/612/kulk9zk0/trimmer/o/t/f/0-5-18-mm-supergroom-ng-1149-usb-stainless-steel-cordless-nova-original-imag7zr4g7sb8xsz.jpeg?q=70
Men's wear,Personal Care Appliances,Trimmers ,PHILIPS BT3101/25 Trimmer 45 min  Runtime 10 Length Settings  (Maroon),4.2,"₹1,199","₹1,495",MYTHANGLORYRetail,4.9,,Blade Material: Stainless Steel Trimming Range: 0.5 - 10 mm 45 min battery run time 10 length settings Gender: Men For Beard & Moustache,https://rukminim1.flixcart.com/image/612/612/krxtrww0/trimmer/d/k/8/0-5-10-mm-bt3101-25-stainless-steel-cordless-philips-original-imag5m46fezgy6rx.jpeg?q=70
Men's wear,Personal Care Appliances,Trimmers ,NOVA Professional Rechargeable and Cordless NHT 1083 Hair Clipper Trimmer 120 min  Runtime 5 Length Settings  (White),4.2,"₹1,281","₹2,395",Amazestore,4.9,"There are bound to be days when you are in a hurry and you don't really have time for even a quick shave. But one glance at the mirror and you know that your face looks like a mess. Wouldn't it be nice if you had a trimmer or shaver that allowed you to quickly groom yourself without subjecting yourself to cuts and nicks? Lucky for you, this Nova trimmer does just this. It is ergonomically designed to meet the fast-paced lifestyle of modern men and women. Featuring specifications like titanium blades and different length setting options, this high precision trimmer is here to put the fun back in personal grooming.The shaver's blades come with protective layers so they are able to effectively get rid of unwanted hair, while still being gentle on your skin.
Multiple attachments
You can set this appliance to any mode depending on the length and thickness of your hair. It comes equipped with 20 lock-in settings.
Easy grip
The appliance's thick handle offers a firm grip and a convenient shaving experience.
Free floating head
Trimming hard-to-reach areas is made simple by its flexible, free floating head. When you need to clean the blades, simply remove the trimmer's head - yes, it is detachable.
Long lasting battery
One of the most impressive features about this trimmer is its long lasting battery life.
Clips and brushes
These tools help cleaning the trimmer's head off unwanted hair easy.","Blade Material: Stainless Steel Trimming Range: 0.5 - 20 mm 120 min battery run time 5 length settings Gender: Men For Beard & Moustache, Hair Clipping",https://rukminim1.flixcart.com/image/612/612/kolsscw0/trimmer/u/r/p/0-5-20-mm-stainless-steel-professional-rechargeable-and-cordless-original-imag3yxc6hhzydxe.jpeg?q=70
Men's wear,Personal Care Appliances,Trimmers ,NOVA NHT 1039/03 USB Trimmer 45 min  Runtime 5 Length Settings  (Green),4.0,₹449,₹849,Amazestore,4.9,"Now you can achieve a neat and trim look at home with this nova trimmer. While its 0.5 mm precision blades give you the ideal look, its ergonomic design and 45 mins run time helps you hold it comfortably while trimming uninteruptly . The 5 precision length settings allows you to trim and moreover gives an added advantage to choose the length of your desired choice.","Blade Material: Stainless Steel Trimming Range: 0.5 - 12 mm 45 min battery run time 5 length settings Gender: Men For Beard & Moustache, Body Grooming, Hair Clipping",https://rukminim1.flixcart.com/image/612/612/xif0q/trimmer/b/g/6/-original-imaghr3pp8rg5pgh.jpeg?q=70
Men's wear,Personal Care Appliances,Trimmers ,NOVA NHT 1058 Waterproof Trimmer 200 min  Runtime 40 Length Settings  (Grey),4.1,₹949,"₹2,295",Amazestore,4.9,Now achieve a smart trim look at home with this Nova trimmer. It comes with 180 mins of run time on one single charge with 40 precision length setting . It also comes with IPX 7 fully Waterproof design to choose from. This Trimmer charges fully in just two hours .Its power packed unique design helps you hold it comfortably while trimming. . Moreover its one pass even trim technology cuts hair 40 % faster compared to other brands. It comes with high-quality stainless steel blades that will stand the test of time.,"Blade Material: Stainless Steel Trimming Range: 0.5 - 20 mm 200 min battery run time 40 length settings Gender: Men For Body Grooming, Beard & Moustache, Hair Clipping",https://rukminim1.flixcart.com/image/612/612/l02r1jk0/trimmer/i/p/o/0-5-20-mm-nht-1058-waterproof-stainless-steel-corded-cordless-original-imagby7kgvz7ybpf.jpeg?q=70
Men's wear,Personal Care Appliances,Trimmers ,realme RMH2016 Beard Trimmer Runtime: 120 mins Trimmer for Men  (Black),4.2,"₹1,099","₹1,799",RetailNet,4.8,"If you want to maintain a suave image and look presentable, whether it's while attending virtual video calls or a family function, the realme RMH2016 trimmer is sure to be your ideal styling companion. Featuring a self-sharpening stainless steel blade, a 10 mm comb, and 20 length settings, this trimmer helps you maintain a clean-shaven look or a neat beard. To top it off, you can use this trimmer wirelessly for about 120 minutes on a single full charge, thanks to its 800 mAh battery.","Blade Material: Stainless Steel Trimming Range: 0.5 - 10 mm 120 mins battery run time 20 length settings Gender: Men For Body Grooming, Beard & Moustache Only One Adjustable Comb",https://rukminim1.flixcart.com/image/612/612/kzfvzww0/trimmer/6/0/a/-original-imagbgazxxzasapm.jpeg?q=70
Men's wear,Personal Care Appliances,Trimmers ,realme RMH2017 Beard Trimmer Plus Runtime: 120 mins Trimmer for Men  (Black),4.2,"₹1,299","₹2,599",RetailNet,4.8,"Bring home the realme Beard Trimmer Plus to style your facial hair with speed and precision. It features up to 40 different length settings to help you style your beard as you wish. The stainless steel blades are self-sharpening, ensuring that you get a precise and even cut, every single time. To top it all, its IPX7-rated water-resistant design makes it washable and easy to clean. ","Blade Material: Stainless Steel Trimming Range: 0.5 - 20 mm 120 mins battery run time 40 length settings Gender: Men For Body Grooming, Beard & Moustache",https://rukminim1.flixcart.com/image/612/612/kzfvzww0/trimmer/d/5/y/-original-imagbgapeywbnfve.jpeg?q=70
