original_index,image_url,method,augmented_text,category_2,category_3,selling_price
2581,https://rukminim1.flixcart.com/image/612/612/kwi5evk0/weighing-scale/b/2/7/suitcase-weighing-scale-50kg-portable-hanging-luggage-weight-original-imag95pmecyghayc.jpeg?q=70,title_clean,"Kelo Suitcase Weighing Scale- 50kg Portable Hanging Luggage Weight Machine Weighing Scale,50 Kg Weighing Scale with big size electric kata with metal hook, Portable Digital Luggage Scale,Portable Digital Luggage Scale with Metal Hook,hanging scale 50kg Weighing Scale - with Batteries Lu/25/KK Luggage Weighing Scale",Health Care Appliances,Weighing Scale,312.0
2582,https://rukminim1.flixcart.com/image/612/612/xif0q/weighing-scale/b/c/w/weighing-scale-03-hicks-original-imagkxecz8whnv3j.jpeg?q=70,description_snippet,Hicks Weighing Scale Weighing Scale,Health Care Appliances,Weighing Scale,1275.0
2582,https://rukminim1.flixcart.com/image/612/612/xif0q/weighing-scale/b/c/w/weighing-scale-03-hicks-original-imagkxecz8whnv3j.jpeg?q=70,price_context,mid-range Hicks Weighing Scale Weighing Scale under ₹1275,Health Care Appliances,Weighing Scale,1275.0
2582,https://rukminim1.flixcart.com/image/612/612/xif0q/weighing-scale/b/c/w/weighing-scale-03-hicks-original-imagkxecz8whnv3j.jpeg?q=70,highlights_fusion,Hicks Weighing Scale Weighing Scale kg,Health Care Appliances,Weighing Scale,1275.0
2582,https://rukminim1.flixcart.com/image/612/612/xif0q/weighing-scale/b/c/w/weighing-scale-03-hicks-original-imagkxecz8whnv3j.jpeg?q=70,category_prefix,Health Care Appliances > Weighing Scale: Hicks Weighing Scale Weighing Scale,Health Care Appliances,Weighing Scale,1275.0
2582,https://rukminim1.flixcart.com/image/612/612/xif0q/weighing-scale/b/c/w/weighing-scale-03-hicks-original-imagkxecz8whnv3j.jpeg?q=70,keyword_drop,Weighing Scale Weighing Scale,Health Care Appliances,Weighing Scale,1275.0
2583,https://rukminim1.flixcart.com/image/612/612/kah413k0/weighing-scale/z/8/a/usa-supernova-digital-personal-electronic-weight-machine-for-original-imafsf7wa3ecyfuw.jpeg?q=70,description_snippet,Bring home this aesthetically appealing Dr. Trust weighing scale that has a weight capacity of up to 180 kg. The weighing units can be chosen,Health Care Appliances,Weighing Scale,1049.0
2583,https://rukminim1.flixcart.com/image/612/612/kah413k0/weighing-scale/z/8/a/usa-supernova-digital-personal-electronic-weight-machine-for-original-imafsf7wa3ecyfuw.jpeg?q=70,price_context,mid-range Trust USA Supernova Digital Personal Electronic under ₹1049,Health Care Appliances,Weighing Scale,1049.0
2583,https://rukminim1.flixcart.com/image/612/612/kah413k0/weighing-scale/z/8/a/usa-supernova-digital-personal-electronic-weight-machine-for-original-imafsf7wa3ecyfuw.jpeg?q=70,highlights_fusion,Trust USA Supernova Digital Personal KG Material: Glass Maximum Weighing Capacity: 180 kg,Health Care Appliances,Weighing Scale,1049.0
2583,https://rukminim1.flixcart.com/image/612/612/kah413k0/weighing-scale/z/8/a/usa-supernova-digital-personal-electronic-weight-machine-for-original-imafsf7wa3ecyfuw.jpeg?q=70,category_prefix,Health Care Appliances > Weighing Scale: Dr. Trust (USA) Supernova Digital Personal Electronic Weighing Machine For Human Body Weighing Scale,Health Care Appliances,Weighing Scale,1049.0
2583,https://rukminim1.flixcart.com/image/612/612/kah413k0/weighing-scale/z/8/a/usa-supernova-digital-personal-electronic-weight-machine-for-original-imafsf7wa3ecyfuw.jpeg?q=70,keyword_drop,Dr. (USA) Supernova Personal Electronic Machine Human Body Weighing,Health Care Appliances,Weighing Scale,1049.0
2583,https://rukminim1.flixcart.com/image/612/612/kah413k0/weighing-scale/z/8/a/usa-supernova-digital-personal-electronic-weight-machine-for-original-imafsf7wa3ecyfuw.jpeg?q=70,title_clean,Dr. Trust (USA) Supernova Digital Personal Electronic Weighing Machine For Human Body Weighing Scale,Health Care Appliances,Weighing Scale,1049.0
2584,https://rukminim1.flixcart.com/image/612/612/xif0q/weighing-scale/w/x/d/actifit-flare-weight-machine-with-6mm-thick-tempered-glass-for-original-imaghywmku6geyux.jpeg?q=70,description_snippet,[HIGH ACCURACY MEASUREMENT] : The bathroom weight scale has two different measurement units; kg and lbs. Its high-precision sensors provide measurements in the range of,Health Care Appliances,Weighing Scale,849.0
2584,https://rukminim1.flixcart.com/image/612/612/xif0q/weighing-scale/w/x/d/actifit-flare-weight-machine-with-6mm-thick-tempered-glass-for-original-imaghywmku6geyux.jpeg?q=70,price_context,mid-range beatXP Actifit Flare Weight Machine 6mm under ₹849,Health Care Appliances,Weighing Scale,849.0
2584,https://rukminim1.flixcart.com/image/612/612/xif0q/weighing-scale/w/x/d/actifit-flare-weight-machine-with-6mm-thick-tempered-glass-for-original-imaghywmku6geyux.jpeg?q=70,highlights_fusion,beatXP Actifit Flare Weight Machine Kgs Material: Glass Maximum Weighing Capacity: 180 g,Health Care Appliances,Weighing Scale,849.0
2584,https://rukminim1.flixcart.com/image/612/612/xif0q/weighing-scale/w/x/d/actifit-flare-weight-machine-with-6mm-thick-tempered-glass-for-original-imaghywmku6geyux.jpeg?q=70,category_prefix,Health Care Appliances > Weighing Scale: beatXP Actifit Flare Weight Machine with 6mm Thick Tempered Glass for Human Body Weighing Scale,Health Care Appliances,Weighing Scale,849.0
2584,https://rukminim1.flixcart.com/image/612/612/xif0q/weighing-scale/w/x/d/actifit-flare-weight-machine-with-6mm-thick-tempered-glass-for-original-imaghywmku6geyux.jpeg?q=70,keyword_drop,6mm Thick Weighing,Health Care Appliances,Weighing Scale,849.0
2584,https://rukminim1.flixcart.com/image/612/612/xif0q/weighing-scale/w/x/d/actifit-flare-weight-machine-with-6mm-thick-tempered-glass-for-original-imaghywmku6geyux.jpeg?q=70,title_clean,beatXP Actifit Flare Weight Machine with 6mm Thick Tempered Glass for Human Body Weighing Scale,Health Care Appliances,Weighing Scale,849.0
2585,https://rukminim1.flixcart.com/image/612/612/klzhq4w0/weighing-scale/k/i/p/digital-weighing-scale-rx-1004-rexburg-original-imagyzdbzcs2ywqz.jpeg?q=70,description_snippet,"A healthy diet is an essential part of everyday life. This is a professional scale designed for the kitchen, mailroom, or even your workshop. It",Health Care Appliances,Weighing Scale,495.0
2585,https://rukminim1.flixcart.com/image/612/612/klzhq4w0/weighing-scale/k/i/p/digital-weighing-scale-rx-1004-rexburg-original-imagyzdbzcs2ywqz.jpeg?q=70,price_context,affordable REXBURG Digital Weighing Scale Weighing Scale under ₹495,Health Care Appliances,Weighing Scale,495.0
2585,https://rukminim1.flixcart.com/image/612/612/klzhq4w0/weighing-scale/k/i/p/digital-weighing-scale-rx-1004-rexburg-original-imagyzdbzcs2ywqz.jpeg?q=70,highlights_fusion,REXBURG Digital Weighing Scale Weighing kg Plastic Maximum Weighing Capacity: 10 kg Tare Function,Health Care Appliances,Weighing Scale,495.0
2585,https://rukminim1.flixcart.com/image/612/612/klzhq4w0/weighing-scale/k/i/p/digital-weighing-scale-rx-1004-rexburg-original-imagyzdbzcs2ywqz.jpeg?q=70,category_prefix,Health Care Appliances > Weighing Scale: REXBURG Digital Weighing Scale Weighing Scale,Health Care Appliances,Weighing Scale,495.0
2585,https://rukminim1.flixcart.com/image/612/612/klzhq4w0/weighing-scale/k/i/p/digital-weighing-scale-rx-1004-rexburg-original-imagyzdbzcs2ywqz.jpeg?q=70,keyword_drop,REXBURG Digital Weighing Scale,Health Care Appliances,Weighing Scale,495.0
2585,https://rukminim1.flixcart.com/image/612/612/klzhq4w0/weighing-scale/k/i/p/digital-weighing-scale-rx-1004-rexburg-original-imagyzdbzcs2ywqz.jpeg?q=70,title_clean,REXBURG Digital Weighing Scale Weighing Scale,Health Care Appliances,Weighing Scale,495.0
2586,https://rukminim1.flixcart.com/image/612/612/l0mr7gw0/weighing-scale/j/j/f/balancia-30kg-steel-plate-double-display-high-quality-weight-original-imagcd8cfwsffgut.jpeg?q=70,description_snippet,"OVERVIEW A VERY HIGH QUALITY MADE IN INDIA WEIGHING SCALE FOR MULTIPURPOSE USE: KITCHEN, HOME', SHOP, JEWELLERY, RESTAURANT, FACTORIES, LAB ETC. IT CAN WEIGH UPTO",Health Care Appliances,Weighing Scale,1519.0
2586,https://rukminim1.flixcart.com/image/612/612/l0mr7gw0/weighing-scale/j/j/f/balancia-30kg-steel-plate-double-display-high-quality-weight-original-imagcd8cfwsffgut.jpeg?q=70,price_context,mid-range NIVAYO Balancia 30kg Steel Plate Double under ₹1519,Health Care Appliances,Weighing Scale,1519.0
2586,https://rukminim1.flixcart.com/image/612/612/l0mr7gw0/weighing-scale/j/j/f/balancia-30kg-steel-plate-double-display-high-quality-weight-original-imagcd8cfwsffgut.jpeg?q=70,highlights_fusion,NIVAYO Balancia 30kg Steel Plate KG Plastic Maximum Weighing Capacity: 30 kg Tare Function,Health Care Appliances,Weighing Scale,1519.0
2586,https://rukminim1.flixcart.com/image/612/612/l0mr7gw0/weighing-scale/j/j/f/balancia-30kg-steel-plate-double-display-high-quality-weight-original-imagcd8cfwsffgut.jpeg?q=70,category_prefix,"Health Care Appliances > Weighing Scale: NIVAYO Balancia 30kg Steel Plate Double Display High Quality Weight Machine For Kitchen/Shop With Power Adapter & 4V Re-Chargeable Battery Weighing Scale (Black) (Platform Size- 170 x 210mm, Dual Display, On Off Memory Function,grocery,kata,taraju,shop,computer electronic vajan kata , tarazu , jewellery , sabzi ,4V Re-Chargeable Battery) # Made in India Weighing Scale (Black) Weighing Scale (Black) Weighing Scale (Black) RT-E50, Weighing Scale (Black) Weighing Scale",Health Care Appliances,Weighing Scale,1519.0
2586,https://rukminim1.flixcart.com/image/612/612/l0mr7gw0/weighing-scale/j/j/f/balancia-30kg-steel-plate-double-display-high-quality-weight-original-imagcd8cfwsffgut.jpeg?q=70,keyword_drop,"Steel Plate Double Display High Quality Weight Machine Kitchen/Shop 4V Re-Chargeable Battery (Black) Size- 170 x 210mm, Dual Display, Off Memory Function,grocery,kata,taraju,shop,computer electronic vajan kata , tarazu , jewellery , ,4V Re-Chargeable Battery) # Made India Weighing Scale (Black) Weighing Scale (Black) Weighing Scale (Black) RT-E50, Weighing Scale Weighing Scale",Health Care Appliances,Weighing Scale,1519.0
2586,https://rukminim1.flixcart.com/image/612/612/l0mr7gw0/weighing-scale/j/j/f/balancia-30kg-steel-plate-double-display-high-quality-weight-original-imagcd8cfwsffgut.jpeg?q=70,title_clean,"NIVAYO Balancia 30kg Steel Plate Double Display High Quality Weight Machine For Kitchen/Shop With Power Adapter & 4V Re-Chargeable Battery Weighing Scale (Black) (Platform Size- 170 x 210mm, Dual Display, On Off Memory Function,grocery,kata,taraju,shop,computer electronic vajan kata , tarazu , jewellery , sabzi ,4V Re-Chargeable Battery) # Made in India Weighing Scale (Black) Weighing Scale (Black) Weighing Scale (Black) RT-E50, Weighing Scale (Black) Weighing Scale",Health Care Appliances,Weighing Scale,1519.0
2586,https://rukminim1.flixcart.com/image/612/612/l0mr7gw0/weighing-scale/j/j/f/balancia-30kg-steel-plate-double-display-high-quality-weight-original-imagcd8cfwsffgut.jpeg?q=70,attribute_reorder,"NIVAYO Balancia 210mm, Steel Plate Double Display High Quality Weight Machine For Kitchen/Shop With Power Adapter & 4V Re-Chargeable Battery Weighing Scale (Black) (Platform Size- 170 x 30kg Dual Display, On Off Memory Function,grocery,kata,taraju,shop,computer electronic vajan kata , tarazu , jewellery , sabzi ,4V Re-Chargeable Battery) # Made in India Weighing Scale (Black) Weighing Scale (Black) Weighing Scale (Black) RT-E50, Weighing Scale (Black) Weighing Scale",Health Care Appliances,Weighing Scale,1519.0
2587,https://rukminim1.flixcart.com/image/612/612/xif0q/weighing-scale/n/l/r/digital-weight-machine-thick-tempered-glass-lcd-display-with-2-original-imaggdfmzhjsayj6.jpeg?q=70,description_snippet,Big LCD Display– Healthgenie Digital Weighing Machine has large LCD display which helps to read results easily. Back light - Weighing scale has back light,Health Care Appliances,Weighing Scale,649.0
2587,https://rukminim1.flixcart.com/image/612/612/xif0q/weighing-scale/n/l/r/digital-weight-machine-thick-tempered-glass-lcd-display-with-2-original-imaggdfmzhjsayj6.jpeg?q=70,price_context,mid-range Healthgenie Digital Weight Machine Thick Tempered under ₹649,Health Care Appliances,Weighing Scale,649.0
2587,https://rukminim1.flixcart.com/image/612/612/xif0q/weighing-scale/n/l/r/digital-weight-machine-thick-tempered-glass-lcd-display-with-2-original-imaggdfmzhjsayj6.jpeg?q=70,highlights_fusion,Healthgenie Digital Weight Machine Thick KG Glass Maximum Weighing Capacity: 180 kg,Health Care Appliances,Weighing Scale,649.0
2587,https://rukminim1.flixcart.com/image/612/612/xif0q/weighing-scale/n/l/r/digital-weight-machine-thick-tempered-glass-lcd-display-with-2-original-imaggdfmzhjsayj6.jpeg?q=70,category_prefix,Health Care Appliances > Weighing Scale: Healthgenie Digital Weight Machine Thick Tempered Glass LCD Display With 3 Years Warranty Weighing Scale,Health Care Appliances,Weighing Scale,649.0
2587,https://rukminim1.flixcart.com/image/612/612/xif0q/weighing-scale/n/l/r/digital-weight-machine-thick-tempered-glass-lcd-display-with-2-original-imaggdfmzhjsayj6.jpeg?q=70,keyword_drop,Weight Machine Thick Tempered Glass LCD Display 3 Warranty Scale,Health Care Appliances,Weighing Scale,649.0
2587,https://rukminim1.flixcart.com/image/612/612/xif0q/weighing-scale/n/l/r/digital-weight-machine-thick-tempered-glass-lcd-display-with-2-original-imaggdfmzhjsayj6.jpeg?q=70,title_clean,Healthgenie Digital Weight Machine Thick Tempered Glass LCD Display With 3 Years Warranty Weighing Scale,Health Care Appliances,Weighing Scale,649.0
2588,https://rukminim1.flixcart.com/image/612/612/kzrbiq80/weighing-scale/k/c/3/50-kg-weighing-scale-with-big-size-electric-kata-with-metal-hook-original-imagbp58nzzynsbn.jpeg?q=70,description_snippet,"THE Healthy diet is an essential part of everyday life, do you want to join the ranks of healthy eating. Or are you worry about",Health Care Appliances,Weighing Scale,399.0
2588,https://rukminim1.flixcart.com/image/612/612/kzrbiq80/weighing-scale/k/c/3/50-kg-weighing-scale-with-big-size-electric-kata-with-metal-hook-original-imagbp58nzzynsbn.jpeg?q=70,price_context,affordable adorrobella Weighing Scale big size electric under ₹399,Health Care Appliances,Weighing Scale,399.0
2588,https://rukminim1.flixcart.com/image/612/612/kzrbiq80/weighing-scale/k/c/3/50-kg-weighing-scale-with-big-size-electric-kata-with-metal-hook-original-imagbp58nzzynsbn.jpeg?q=70,highlights_fusion,adorrobella Weighing Scale big size GMS KG,Health Care Appliances,Weighing Scale,399.0
2588,https://rukminim1.flixcart.com/image/612/612/kzrbiq80/weighing-scale/k/c/3/50-kg-weighing-scale-with-big-size-electric-kata-with-metal-hook-original-imagbp58nzzynsbn.jpeg?q=70,category_prefix,Health Care Appliances > Weighing Scale: adorrobella 50 Kg Weighing Scale with big size electric kata with metal hook Weighing Scale,Health Care Appliances,Weighing Scale,399.0
2588,https://rukminim1.flixcart.com/image/612/612/kzrbiq80/weighing-scale/k/c/3/50-kg-weighing-scale-with-big-size-electric-kata-with-metal-hook-original-imagbp58nzzynsbn.jpeg?q=70,keyword_drop,adorrobella 50 Kg Weighing Scale big size electric Weighing Scale,Health Care Appliances,Weighing Scale,399.0
2588,https://rukminim1.flixcart.com/image/612/612/kzrbiq80/weighing-scale/k/c/3/50-kg-weighing-scale-with-big-size-electric-kata-with-metal-hook-original-imagbp58nzzynsbn.jpeg?q=70,title_clean,adorrobella 50 Kg Weighing Scale with big size electric kata with metal hook Weighing Scale,Health Care Appliances,Weighing Scale,399.0
2589,https://rukminim1.flixcart.com/image/612/612/xif0q/weighing-scale/f/j/n/hanging-scale-lcd-screen-50kg-portable-electronic-digital-weight-original-imagjg7fpn2zeh4a.jpeg?q=70,description_snippet,"This portable fishing hook comes with an LCD Electronic Balance digital scale. Being small and light, it makes for a convenient device to carry and",Health Care Appliances,Weighing Scale,312.0
2589,https://rukminim1.flixcart.com/image/612/612/xif0q/weighing-scale/f/j/n/hanging-scale-lcd-screen-50kg-portable-electronic-digital-weight-original-imagjg7fpn2zeh4a.jpeg?q=70,price_context,affordable Siya Shine Hanging Scale LCD Screen under ₹312,Health Care Appliances,Weighing Scale,312.0
2589,https://rukminim1.flixcart.com/image/612/612/xif0q/weighing-scale/f/j/n/hanging-scale-lcd-screen-50kg-portable-electronic-digital-weight-original-imagjg7fpn2zeh4a.jpeg?q=70,highlights_fusion,Siya Shine Hanging Scale LCD KG GM LB Plastic 50 kg Tare Function,Health Care Appliances,Weighing Scale,312.0
2589,https://rukminim1.flixcart.com/image/612/612/xif0q/weighing-scale/f/j/n/hanging-scale-lcd-screen-50kg-portable-electronic-digital-weight-original-imagjg7fpn2zeh4a.jpeg?q=70,category_prefix,"Health Care Appliances > Weighing Scale: Siya Shine Hanging Scale, LCD Screen 50kg Portable Electronic Digital weight scale KK34 Weighing Scale",Health Care Appliances,Weighing Scale,312.0
2589,https://rukminim1.flixcart.com/image/612/612/xif0q/weighing-scale/f/j/n/hanging-scale-lcd-screen-50kg-portable-electronic-digital-weight-original-imagjg7fpn2zeh4a.jpeg?q=70,keyword_drop,Shine Hanging LCD Screen Portable Electronic Digital scale KK34 Weighing Scale,Health Care Appliances,Weighing Scale,312.0
2589,https://rukminim1.flixcart.com/image/612/612/xif0q/weighing-scale/f/j/n/hanging-scale-lcd-screen-50kg-portable-electronic-digital-weight-original-imagjg7fpn2zeh4a.jpeg?q=70,title_clean,"Siya Shine Hanging Scale, LCD Screen 50kg Portable Electronic Digital weight scale KK34 Weighing Scale",Health Care Appliances,Weighing Scale,312.0
2590,https://rukminim1.flixcart.com/image/612/612/l29c9e80/weighing-scale/l/n/k/double-display-weight-machine-for-shop-v-59-kurmi-original-imagdn8qjpdh5qzg.jpeg?q=70,description_snippet,Very Easy Troubleshooting and Calibration by Brand's Customer Support helpline with technical support for first time digital scale users. This Weighing Machine 30Kg x 1gm,Health Care Appliances,Weighing Scale,1499.0
2590,https://rukminim1.flixcart.com/image/612/612/l29c9e80/weighing-scale/l/n/k/double-display-weight-machine-for-shop-v-59-kurmi-original-imagdn8qjpdh5qzg.jpeg?q=70,price_context,mid-range nolunt 30Kg Digital Multi Purpose Kitchen under ₹1499,Health Care Appliances,Weighing Scale,1499.0
2590,https://rukminim1.flixcart.com/image/612/612/l29c9e80/weighing-scale/l/n/k/double-display-weight-machine-for-shop-v-59-kurmi-original-imagdn8qjpdh5qzg.jpeg?q=70,highlights_fusion,nolunt 30Kg Digital Multi Purpose kg Plastic Maximum Weighing Capacity: 30 kg Tare Function,Health Care Appliances,Weighing Scale,1499.0
2590,https://rukminim1.flixcart.com/image/612/612/l29c9e80/weighing-scale/l/n/k/double-display-weight-machine-for-shop-v-59-kurmi-original-imagdn8qjpdh5qzg.jpeg?q=70,category_prefix,"Health Care Appliances > Weighing Scale: nolunt 30Kg Digital Multi-Purpose Kitchen Balance, Parcel Weight Measuring Machine Weighing Scale",Health Care Appliances,Weighing Scale,1499.0
2590,https://rukminim1.flixcart.com/image/612/612/l29c9e80/weighing-scale/l/n/k/double-display-weight-machine-for-shop-v-59-kurmi-original-imagdn8qjpdh5qzg.jpeg?q=70,keyword_drop,"nolunt 30Kg Digital Multi-Purpose Balance, Parcel Weight Measuring Machine Scale",Health Care Appliances,Weighing Scale,1499.0
2590,https://rukminim1.flixcart.com/image/612/612/l29c9e80/weighing-scale/l/n/k/double-display-weight-machine-for-shop-v-59-kurmi-original-imagdn8qjpdh5qzg.jpeg?q=70,title_clean,"nolunt 30Kg Digital Multi-Purpose Kitchen Balance, Parcel Weight Measuring Machine Weighing Scale",Health Care Appliances,Weighing Scale,1499.0
2591,https://rukminim1.flixcart.com/image/612/612/kx9as280/weighing-scale/g/m/u/weight-checking-machine-for-luggage-smiley-mini-digital-plastic-original-imag9rduxtvwgue2.jpeg?q=70,description_snippet,"This Ultra Portable digital weighing scale, it is extremely accurate.. Use for Home, Kitchen, Baby Food, Wastage (Newspaper) disposal, Vendors .",Health Care Appliances,Weighing Scale,312.0
2591,https://rukminim1.flixcart.com/image/612/612/kx9as280/weighing-scale/g/m/u/weight-checking-machine-for-luggage-smiley-mini-digital-plastic-original-imag9rduxtvwgue2.jpeg?q=70,price_context,affordable Glancing Weight Checking Machine Luggage Smiley under ₹312,Health Care Appliances,Weighing Scale,312.0
2591,https://rukminim1.flixcart.com/image/612/612/kx9as280/weighing-scale/g/m/u/weight-checking-machine-for-luggage-smiley-mini-digital-plastic-original-imag9rduxtvwgue2.jpeg?q=70,highlights_fusion,Glancing Weight Checking Machine Luggage Kg Lb Plastic 50 kg Tare Function,Health Care Appliances,Weighing Scale,312.0
2591,https://rukminim1.flixcart.com/image/612/612/kx9as280/weighing-scale/g/m/u/weight-checking-machine-for-luggage-smiley-mini-digital-plastic-original-imag9rduxtvwgue2.jpeg?q=70,category_prefix,Health Care Appliances > Weighing Scale: Glancing Weight Checking Machine For Luggage- Smiley Mini Digital Plastic and Metal Hanging Weighing Scale with LCD Display and Green Background Light 50 kg /30/KGac Weighing Scale,Health Care Appliances,Weighing Scale,312.0
2591,https://rukminim1.flixcart.com/image/612/612/kx9as280/weighing-scale/g/m/u/weight-checking-machine-for-luggage-smiley-mini-digital-plastic-original-imag9rduxtvwgue2.jpeg?q=70,keyword_drop,Glancing Checking Machine Luggage- Mini Digital Metal Hanging Weighing LCD Display Background Light 50 kg /30/KGac Weighing Scale,Health Care Appliances,Weighing Scale,312.0
2591,https://rukminim1.flixcart.com/image/612/612/kx9as280/weighing-scale/g/m/u/weight-checking-machine-for-luggage-smiley-mini-digital-plastic-original-imag9rduxtvwgue2.jpeg?q=70,title_clean,Glancing Weight Checking Machine For Luggage- Smiley Mini Digital Plastic and Metal Hanging Weighing Scale with LCD Display and Green Background Light 50 kg /30/KGac Weighing Scale,Health Care Appliances,Weighing Scale,312.0
2592,https://rukminim1.flixcart.com/image/612/612/ki7qw7k0-0/weighing-scale/p/j/u/50kg-weighing-scale-rear-display-weight-machine-for-shop-ms-original-imafyfynymbvarqz.jpeg?q=70,description_snippet,"ACTIVA 50KG WEIGHT MACHINE,REAR DISPLAY WEIGHT MACHINE FOR SHOP,MS 5G MINIMUM Weighing Scale",Health Care Appliances,Weighing Scale,3419.0
2592,https://rukminim1.flixcart.com/image/612/612/ki7qw7k0-0/weighing-scale/p/j/u/50kg-weighing-scale-rear-display-weight-machine-for-shop-ms-original-imafyfynymbvarqz.jpeg?q=70,price_context,premium ACTIVA 50KG WEIGHT MACHINE REAR DISPLAY under ₹3419,Health Care Appliances,Weighing Scale,3419.0
2592,https://rukminim1.flixcart.com/image/612/612/ki7qw7k0-0/weighing-scale/p/j/u/50kg-weighing-scale-rear-display-weight-machine-for-shop-ms-original-imafyfynymbvarqz.jpeg?q=70,highlights_fusion,ACTIVA 50KG WEIGHT MACHINE REAR KILOGRAM LITRE Cast Iron Copper 50 kg Tare Function,Health Care Appliances,Weighing Scale,3419.0
2592,https://rukminim1.flixcart.com/image/612/612/ki7qw7k0-0/weighing-scale/p/j/u/50kg-weighing-scale-rear-display-weight-machine-for-shop-ms-original-imafyfynymbvarqz.jpeg?q=70,category_prefix,"Health Care Appliances > Weighing Scale: ACTIVA 50KG WEIGHT MACHINE,REAR DISPLAY WEIGHT MACHINE FOR SHOP,MS 5G MINIMUM Weighing Scale",Health Care Appliances,Weighing Scale,3419.0
2592,https://rukminim1.flixcart.com/image/612/612/ki7qw7k0-0/weighing-scale/p/j/u/50kg-weighing-scale-rear-display-weight-machine-for-shop-ms-original-imafyfynymbvarqz.jpeg?q=70,keyword_drop,"ACTIVA DISPLAY WEIGHT SHOP,MS 5G MINIMUM Scale",Health Care Appliances,Weighing Scale,3419.0
2592,https://rukminim1.flixcart.com/image/612/612/ki7qw7k0-0/weighing-scale/p/j/u/50kg-weighing-scale-rear-display-weight-machine-for-shop-ms-original-imafyfynymbvarqz.jpeg?q=70,attribute_reorder,"ACTIVA 5G WEIGHT MACHINE,REAR DISPLAY WEIGHT MACHINE FOR SHOP,MS 50KG MINIMUM Weighing Scale",Health Care Appliances,Weighing Scale,3419.0
2593,https://rukminim1.flixcart.com/image/612/612/kkyc9zk0/weighing-scale/e/w/o/iron-analog-443-gvc-original-imagy6rvnwjghtqj.jpeg?q=70,description_snippet,GVC Iron Analog Weighing Scale,Health Care Appliances,Weighing Scale,930.0
2593,https://rukminim1.flixcart.com/image/612/612/kkyc9zk0/weighing-scale/e/w/o/iron-analog-443-gvc-original-imagy6rvnwjghtqj.jpeg?q=70,price_context,mid-range GVC Iron Analog Weighing Scale under ₹930,Health Care Appliances,Weighing Scale,930.0
2593,https://rukminim1.flixcart.com/image/612/612/kkyc9zk0/weighing-scale/e/w/o/iron-analog-443-gvc-original-imagy6rvnwjghtqj.jpeg?q=70,highlights_fusion,GVC Iron Analog Weighing Scale Kg Material: Iron Maximum Weighing Capacity: 120 kg,Health Care Appliances,Weighing Scale,930.0
2593,https://rukminim1.flixcart.com/image/612/612/kkyc9zk0/weighing-scale/e/w/o/iron-analog-443-gvc-original-imagy6rvnwjghtqj.jpeg?q=70,category_prefix,Health Care Appliances > Weighing Scale: GVC Iron Analog Weighing Scale,Health Care Appliances,Weighing Scale,930.0
2594,https://rukminim1.flixcart.com/image/612/612/xif0q/shopsy-weighing-scale/g/a/e/30kg-single-display-high-quality-weight-machine-for-kitchen-shop-original-imaggz4zgt8xdghx.jpeg?q=70,description_snippet,About this item Material: Plastic Color: Multicolor. 6V AC/DC adaptor include Size: 23 cm x 15.5 cm x 4.5 cm Capacity: 30 kg Package contents:,Health Care Appliances,Weighing Scale,1699.0
2594,https://rukminim1.flixcart.com/image/612/612/xif0q/shopsy-weighing-scale/g/a/e/30kg-single-display-high-quality-weight-machine-for-kitchen-shop-original-imaggz4zgt8xdghx.jpeg?q=70,price_context,mid-range nolunt 30kg 1gm kitchen weighing scale under ₹1699,Health Care Appliances,Weighing Scale,1699.0
2594,https://rukminim1.flixcart.com/image/612/612/xif0q/shopsy-weighing-scale/g/a/e/30kg-single-display-high-quality-weight-machine-for-kitchen-shop-original-imaggz4zgt8xdghx.jpeg?q=70,highlights_fusion,nolunt 30kg 1gm kitchen weighing kg Plastic Maximum Weighing Capacity: 30 kg Tare Function,Health Care Appliances,Weighing Scale,1699.0
2594,https://rukminim1.flixcart.com/image/612/612/xif0q/shopsy-weighing-scale/g/a/e/30kg-single-display-high-quality-weight-machine-for-kitchen-shop-original-imaggz4zgt8xdghx.jpeg?q=70,category_prefix,Health Care Appliances > Weighing Scale: nolunt 30kg x 1gm kitchen weighing scale food scale Electronic weight machine Weighing Scale,Health Care Appliances,Weighing Scale,1699.0
2594,https://rukminim1.flixcart.com/image/612/612/xif0q/shopsy-weighing-scale/g/a/e/30kg-single-display-high-quality-weight-machine-for-kitchen-shop-original-imaggz4zgt8xdghx.jpeg?q=70,keyword_drop,nolunt x weighing scale food scale machine Weighing Scale,Health Care Appliances,Weighing Scale,1699.0
2594,https://rukminim1.flixcart.com/image/612/612/xif0q/shopsy-weighing-scale/g/a/e/30kg-single-display-high-quality-weight-machine-for-kitchen-shop-original-imaggz4zgt8xdghx.jpeg?q=70,title_clean,nolunt 30kg x 1gm kitchen weighing scale food scale Electronic weight machine Weighing Scale,Health Care Appliances,Weighing Scale,1699.0
2595,https://rukminim1.flixcart.com/image/612/612/kwqq1zk0/weighing-scale/1/i/9/usa-model-521-bluetooth-digital-smart-connect-fitness-body-fat-original-imag9csbsdqews88.jpeg?q=70,description_snippet,"Dr Trust Smart Body Fat Scale- 521 displays your body metrics based on your height, age, BMI, and other data. It is equipped with sensors",Health Care Appliances,Weighing Scale,4915.0
